lat,lon,year,day,location
77.95425,-128.9115,2000,1,WesternArctic
78.3035,-130.30123999999998,2000,1,WesternArctic
78.6455,-131.77525,2000,1,WesternArctic
78.97925,-133.33951000000002,2000,1,WesternArctic
66.74225,-107.9045,2000,1,WesternArctic
68.051,-108.99675,2000,1,WesternArctic
68.48425,-109.38975,2000,1,WesternArctic
73.968,-116.384254,2000,1,WesternArctic
74.37475,-117.12125,2000,1,WesternArctic
74.778244,-117.896996,2000,1,WesternArctic
75.1785,-118.71525,2000,1,WesternArctic
75.5755,-119.57799999999999,2000,1,WesternArctic
75.969,-120.48899999999999,2000,1,WesternArctic
76.7435,-122.47125,2000,1,WesternArctic
77.124,-123.55075,2000,1,WesternArctic
77.4995,-124.69475,2000,1,WesternArctic
77.8695,-125.9095,2000,1,WesternArctic
78.23399,-127.2,2000,1,WesternArctic
78.5915,-128.57124,2000,1,WesternArctic
78.942,-130.03,2000,1,WesternArctic
79.285,-131.58325,2000,1,WesternArctic
73.33475,-113.607254,2000,1,WesternArctic
73.75125,-114.24575,2000,1,WesternArctic
74.16525,-114.917755,2000,1,WesternArctic
74.57675,-115.62575,2000,1,WesternArctic
74.98575,-116.37200000000001,2000,1,WesternArctic
76.19375600000002,-118.87225,2000,1,WesternArctic
76.98125,-120.7935,2000,1,WesternArctic
77.369,-121.84225,2000,1,WesternArctic
77.752,-122.957245,2000,1,WesternArctic
78.13,-124.14325,2000,1,WesternArctic
78.50225,-125.40675,2000,1,WesternArctic
78.868256,-126.7535,2000,1,WesternArctic
79.2275,-128.19075,2000,1,WesternArctic
79.58,-129.72575,2000,1,WesternArctic
68.33275,-106.72826,2000,1,WesternArctic
68.77174000000001,-107.080246,2000,1,WesternArctic
72.664505,-111.03750600000001,2000,1,WesternArctic
73.089,-111.58775,2000,1,WesternArctic
73.51199,-112.166504,2000,1,WesternArctic
73.932755,-112.775,2000,1,WesternArctic
74.35125,-113.416,2000,1,WesternArctic
75.593254,-115.55974599999999,2000,1,WesternArctic
77.6025,-120.0685,2000,1,WesternArctic
77.993,-121.14875,2000,1,WesternArctic
78.37825,-122.3005,2000,1,WesternArctic
78.7585,-123.53025,2000,1,WesternArctic
79.13325,-124.8455,2000,1,WesternArctic
79.501755,-126.25375,2000,1,WesternArctic
68.902,-105.90299999999999,2000,1,WesternArctic
73.251755,-110.14825400000001,2000,1,WesternArctic
73.67825,-110.69525,2000,1,WesternArctic
74.10375,-111.27125500000001,2000,1,WesternArctic
76.60875,-115.484,2000,1,WesternArctic
77.422,-117.25525,2000,1,WesternArctic
77.82325,-118.22874499999999,2000,1,WesternArctic
78.22075,-119.267746,2000,1,WesternArctic
78.613754,-120.37875,2000,1,WesternArctic
79.0025,-121.569,2000,1,WesternArctic
79.38575,-122.845,2000,1,WesternArctic
79.76276,-124.215744,2000,1,WesternArctic
68.134254,-104.108246,2000,1,WesternArctic
68.57875,-104.404,2000,1,WesternArctic
72.97075,-108.19425,2000,1,WesternArctic
73.403,-108.682,2000,1,WesternArctic
73.83375500000002,-109.19525,2000,1,WesternArctic
74.263,-109.73700000000001,2000,1,WesternArctic
74.6905,-110.30825,2000,1,WesternArctic
76.38075,-112.94925,2000,1,WesternArctic
77.212,-114.5275,2000,1,WesternArctic
77.623,-115.39575,2000,1,WesternArctic
78.031,-116.323,2000,1,WesternArctic
78.4355,-117.3155,2000,1,WesternArctic
78.83625,-118.37875,2000,1,WesternArctic
79.2325,-119.52125500000001,2000,1,WesternArctic
79.62425,-120.75,2000,1,WesternArctic
80.0105,-122.074,2000,1,WesternArctic
68.2415,-102.94975,2000,1,WesternArctic
68.68875,-103.22325,2000,1,WesternArctic
73.54324,-107.189255,2000,1,WesternArctic
73.97775,-107.667755,2000,1,WesternArctic
74.411,-108.17200000000001,2000,1,WesternArctic
74.8425,-108.705,2000,1,WesternArctic
75.700745,-109.866745,2000,1,WesternArctic
76.126755,-110.5015,2000,1,WesternArctic
76.5515,-111.17575,2000,1,WesternArctic
76.9735,-111.89348999999999,2000,1,WesternArctic
77.39325,-112.65925,2000,1,WesternArctic
77.81075,-113.477005,2000,1,WesternArctic
78.225,-114.35248999999999,2000,1,WesternArctic
78.6365,-115.292,2000,1,WesternArctic
79.044,-116.30075,2000,1,WesternArctic
79.44800000000002,-117.38725,2000,1,WesternArctic
79.848,-118.5595,2000,1,WesternArctic
80.24325,-119.82675,2000,1,WesternArctic
67.89025,-101.5405,2000,1,WesternArctic
68.34,-101.7805,2000,1,WesternArctic
70.57725500000002,-103.14475,2000,1,WesternArctic
71.02175,-103.45599,2000,1,WesternArctic
71.46600000000002,-103.7815,2000,1,WesternArctic
71.90925,-104.12299999999999,2000,1,WesternArctic
72.3515,-104.48175,2000,1,WesternArctic
72.793,-104.85850500000001,2000,1,WesternArctic
74.11,-106.11325,2000,1,WesternArctic
74.54675,-106.57875,2000,1,WesternArctic
77.13600000000002,-110.02576,2000,1,WesternArctic
78.822754,-113.19825,2000,1,WesternArctic
79.23724,-114.1455,2000,1,WesternArctic
79.649,-115.167755,2000,1,WesternArctic
80.05675,-116.27425,2000,1,WesternArctic
67.9775,-100.38425,2000,1,WesternArctic
68.42875,-100.601,2000,1,WesternArctic
68.88000500000001,-100.8275,2000,1,WesternArctic
69.32975,-101.0635,2000,1,WesternArctic
70.22800000000001,-101.56750500000001,2000,1,WesternArctic
70.67575,-101.83675,2000,1,WesternArctic
71.12325,-102.11875,2000,1,WesternArctic
71.56975,-102.41424599999999,2000,1,WesternArctic
72.01524,-102.7245,2000,1,WesternArctic
72.46,-103.05025,2000,1,WesternArctic
72.904,-103.39225,2000,1,WesternArctic
73.34724399999998,-103.75299999999999,2000,1,WesternArctic
73.78925,-104.13325,2000,1,WesternArctic
74.2305,-104.534256,2000,1,WesternArctic
74.6705,-104.95875,2000,1,WesternArctic
75.10925,-105.40774499999999,2000,1,WesternArctic
76.4185,-106.927246,2000,1,WesternArctic
76.85225,-107.50101000000001,2000,1,WesternArctic
77.28400400000002,-108.11325,2000,1,WesternArctic
77.7145,-108.768005,2000,1,WesternArctic
78.143,-109.47025,2000,1,WesternArctic
78.99325,-111.037,2000,1,WesternArctic
79.4145,-111.91475,2000,1,WesternArctic
79.833,-112.86399999999999,2000,1,WesternArctic
80.24850500000002,-113.895,2000,1,WesternArctic
68.0555,-99.219,2000,1,WesternArctic
68.50874,-99.41275,2000,1,WesternArctic
68.961,-99.6145,2000,1,WesternArctic
69.41275,-99.82525,2000,1,WesternArctic
69.86425,-100.04524,2000,1,WesternArctic
70.31474,-100.27525,2000,1,WesternArctic
70.764496,-100.51601,2000,1,WesternArctic
71.214005,-100.76799999999999,2000,1,WesternArctic
71.6625,-101.0325,2000,1,WesternArctic
72.110504,-101.30975,2000,1,WesternArctic
73.4495,-102.2315,2000,1,WesternArctic
73.8945,-102.57249499999999,2000,1,WesternArctic
74.3385,-102.93225,2000,1,WesternArctic
74.781746,-103.31375,2000,1,WesternArctic
75.66475,-104.1455,2000,1,WesternArctic
76.104996,-104.601,2000,1,WesternArctic
76.544,-105.086,2000,1,WesternArctic
76.98151,-105.60375,2000,1,WesternArctic
77.418,-106.15700000000001,2000,1,WesternArctic
77.85275,-106.75025,2000,1,WesternArctic
78.285995,-107.38675,2000,1,WesternArctic
78.71774,-108.07225,2000,1,WesternArctic
79.14725,-108.81175,2000,1,WesternArctic
79.575,-109.61200000000001,2000,1,WesternArctic
80.0,-110.48025,2000,1,WesternArctic
80.42275,-111.425,2000,1,WesternArctic
68.579,-98.21600000000001,2000,1,WesternArctic
69.48625,-98.57775,2000,1,WesternArctic
69.93899499999999,-98.77075,2000,1,WesternArctic
70.391,-98.9725,2000,1,WesternArctic
70.84274,-99.18375,2000,1,WesternArctic
71.294,-99.40525,2000,1,WesternArctic
73.0925,-100.4075,2000,1,WesternArctic
73.53999,-100.692245,2000,1,WesternArctic
73.98725,-100.9925,2000,1,WesternArctic
74.434,-101.31,2000,1,WesternArctic
74.879745,-101.645996,2000,1,WesternArctic
75.32475,-102.00224,2000,1,WesternArctic
75.769005,-102.38075,2000,1,WesternArctic
76.65475,-103.2125,2000,1,WesternArctic
77.096,-103.67100500000001,2000,1,WesternArctic
77.53625500000003,-104.162,2000,1,WesternArctic
77.975494,-104.6885,2000,1,WesternArctic
78.41375,-105.25475,2000,1,WesternArctic
78.85,-105.86549,2000,1,WesternArctic
79.28475,-106.5255,2000,1,WesternArctic
79.718,-107.24125,2000,1,WesternArctic
80.14925,-108.0195,2000,1,WesternArctic
80.57875,-108.869,2000,1,WesternArctic
70.00349399999999,-97.48724,2000,1,WesternArctic
70.45725,-97.6605,2000,1,WesternArctic
70.91051,-97.84175,2000,1,WesternArctic
71.363,-98.031746,2000,1,WesternArctic
74.068,-99.39575,2000,1,WesternArctic
74.517,-99.66875,2000,1,WesternArctic
74.96525,-99.958,2000,1,WesternArctic
76.30575,-100.93899499999999,2000,1,WesternArctic
76.75125,-101.31,2000,1,WesternArctic
77.196,-101.7065,2000,1,WesternArctic
